linea;estacion;dev_id;id_linea
06;840;02;003;8;332;290;240;92;341
06;560;06;412;15;12;0;492;165;105
06;861;06;028;17;27;22;25;8;30
02;008;06;840;15;1;0;48;14;17
02;008;02;014;16;1;4;109;4;37
02;006;02;013;17;10;62;324;47;65
06;539;02;013;18;12;1;41;13;19
06;840;06;497;22;0;0;3;3;1
06;427;06;434;17;16;0;197;47;86
06;490;02;011;7;8;0;421;158;165
06;568;06;329;12;3;0;2;2;2
06;035;02;015;7;26;130;292;66;190
02;010;06;760;18;29;0;75;26;36
02;013;06;371;8;67;2;100;35;28
06;861;06;371;15;23;0;830;249;184
06;364;06;840;5;14;0;56;15;28
06;840;06;568;18;59;1;593;151;132
06;134;06;483;15;0;0;2;1;0
02;002;02;002;5;2;1;60;11;6
06;539;02;008;2;0;0;1;0;0
02;010;02;009;16;43;2;827;204;135
06;410;06;525;13;0;0;10;5;4
06;035;06;252;6;1;0;3;1;1
02;003;06;427;22;48;47;443;66;160
06;840;06;412;12;77;0;101;49;69
06;756;06;412;18;18;0;388;117;145
02;011;06;805;10;0;0;17;2;7
06;035;06;749;7;6;1;7;4;5
06;638;06;805;9;3;0;138;34;44
06;840;02;005;9;59;50;106;46;77
02;005;06;434;7;1;3;139;19;24
02;005;06;091;4;0;0;2;2;1
02;009;06;028;1;0;0;2;0;1
06;756;02;013;21;19;0;99;9;31
02;006;06;568;20;16;4;62;21;24
06;749;06;126;19;0;0;2;0;1
02;012;06;408;7;6;2;6;2;6
06;091;06;539;21;0;0;1;0;0
06;126;06;756;20;0;0;2;0;1
06;427;06;532;13;0;0;1;0;0
06;260;06;515;5;0;0;2;0;1
02;002;06;434;4;0;0;4;0;1
06;805;06;539;7;0;0;9;8;2
06;861;02;007;12;9;5;33;8;18
02;009;02;011;23;0;0;29;6;1
06;756;06;805;7;72;0;740;156;236
02;008;06;408;21;0;1;5;0;3
06;483;02;001;6;1;0;1;2;1
06;568;06;658;11;3;0;5;0;1
06;760;06;410;6;6;0;93;21;34
06;091;02;005;3;0;0;12;2;6
06;490;06;778;6;27;0;51;15;30
06;134;06;028;13;27;0;14;11;13
06;412;06;756;23;0;0;4;1;1
06;658;06;490;5;29;1;452;95;160
02;004;02;014;16;5;85;492;74;116
06;568;02;010;10;57;1;86;42;34
06;497;06;364;11;0;0;200;40;29
06;749;02;006;16;6;1;6;2;6
02;005;02;005;5;1;3;69;14;7
06;760;06;364;21;1;0;18;9;7
06;648;06;778;14;4;0;145;27;20
06;434;06;840;21;0;0;8;0;4
06;638;06;412;20;5;0;264;56;63
06;574;06;525;19;0;0;4;0;0
06;760;06;490;16;6;0;13;4;7
06;028;06;568;12;3;0;14;8;6
02;003;06;532;20;0;0;2;1;0
02;009;06;260;12;0;1;62;15;24
06;270;02;014;19;0;0;8;4;1
06;539;06;648;15;1;0;1;0;1
06;441;06;560;18;1;0;1;2;1
02;014;02;001;19;78;603;1245;204;215
06;134;06;091;6;1;0;1;0;1
06;648;02;004;22;0;0;1;0;0
06;035;02;014;6;29;53;569;183;244
02;012;02;012;21;1;21;478;79;43
02;008;06;560;13;5;0;11;5;6
06;560;06;260;6;1;0;25;5;11
06;778;06;028;23;0;0;11;1;0
06;805;06;371;2;0;0;5;0;2
02;004;02;005;1;0;0;10;0;2
06;441;06;760;17;3;0;3;4;3
06;410;06;574;21;0;0;2;0;1
06;539;06;560;22;1;0;194;51;54
02;004;06;270;0;0;0;1;0;0
02;008;02;013;7;6;26;381;89;122
02;015;06;035;1;0;0;10;3;4
02;008;02;011;16;0;1;91;9;24
06;490;06;260;8;91;2;790;238;194
02;007;06;840;15;23;9;168;65;54
06;270;02;005;4;12;2;38;12;20
02;010;06;035;17;0;1;85;19;22
06;648;02;001;8;81;44;153;66;102
06;648;06;260;3;0;0;3;0;1
06;861;06;861;23;0;0;219;27;21
06;568;06;371;13;9;0;92;26;35
02;010;02;008;7;2;0;196;22;35
06;274;02;012;11;0;1;3;0;1
06;035;02;010;16;2;0;17;0;5
02;001;06;861;5;52;17;65;27;33
06;427;06;840;11;19;0;800;223;211
02;009;02;012;4;0;0;25;3;7
02;009;02;006;7;24;29;478;89;86
02;009;02;007;5;3;0;112;13;15
06;648;06;134;6;3;1;4;0;4
06;749;06;840;18;1;0;21;5;6
06;371;06;568;15;21;0;138;38;59
02;005;02;014;20;1;59;310;37;43
06;371;06;497;20;0;0;2;2;1
06;778;06;270;17;1;0;50;13;19
06;805;06;441;6;1;0;1;0;1
02;003;06;840;6;31;14;39;19;31
02;012;06;252;17;0;1;109;26;50
02;009;02;014;23;0;0;11;1;1
02;003;02;009;21;35;68;168;16;84
02;007;02;015;23;0;0;45;1;4
06;274;06;861;22;0;0;3;0;1
06;515;06;515;18;126;0;4938;1347;500
06;525;06;568;11;2;0;21;3;6
02;015;06;658;6;2;6;16;0;11
02;006;06;134;16;1;1;4;4;2
06;638;06;490;16;4;0;24;5;13
06;861;02;015;8;61;26;392;71;112
06;539;02;004;11;29;2;58;15;33
06;760;02;009;17;3;0;10;4;4
06;648;06;658;4;2;0;12;6;7
06;427;02;008;13;28;1;717;178;175
02;010;06;434;10;0;0;17;3;7
02;015;02;004;23;0;0;40;3;5
02;015;06;638;9;5;2;5;2;4
06;756;02;004;14;17;3;38;23;23
02;010;06;805;10;0;0;7;0;1
06;441;02;004;18;5;1;24;5;11
06;840;02;004;8;29;18;111;14;56
02;003;02;003;21;89;395;702;114;91
06;091;06;560;13;1;0;2;0;1
02;005;02;001;13;37;1131;929;233;201
06;441;06;028;23;0;0;2;0;0
06;434;06;441;17;2;0;6;1;2
06;274;06;408;19;0;0;1;1;0
06;427;02;006;10;20;16;507;183;146
06;410;06;568;6;41;0;749;128;197
02;014;02;013;3;0;0;13;1;0
06;371;06;490;5;0;0;10;0;1
06;638;06;371;21;0;0;10;0;4
02;011;06;568;17;37;1;189;50;76
02;014;06;035;20;3;34;247;43;85
06;749;06;539;0;0;0;2;0;1
06;035;06;028;6;59;0;188;30;71
02;002;02;013;8;15;251;829;103;96
06;434;06;371;12;0;1;9;1;3
06;028;02;009;2;0;0;5;3;2
06;408;06;412;22;1;0;25;6;9
06;434;02;013;7;53;60;346;129;174
06;525;02;013;8;3;1;5;0;3
06;638;02;001;15;29;25;79;13;48
02;007;02;002;19;0;49;78;22;12
02;003;06;412;11;27;24;34;10;30
06;035;06;539;9;6;0;8;2;7
02;001;06;028;12;178;209;431;136;233
02;006;06;756;22;0;1;12;2;5
02;010;06;568;3;0;0;4;1;1
06;412;06;861;7;50;2;391;177;151
02;004;06;515;12;5;0;14;2;5
02;015;02;009;0;0;0;21;2;4
06;560;06;497;17;0;0;92;19;19
02;002;06;091;1;0;0;5;0;2
02;011;02;009;7;13;1;378;59;73
06;760;06;760;2;0;0;16;2;1
02;007;06;648;21;1;0;4;0;2
06;560;06;805;4;9;0;542;120;211
06;371;06;434;8;0;0;6;0;2
02;007;02;010;18;4;14;514;96;55
02;004;06;805;2;0;0;1;0;0
06;119;06;658;9;0;0;2;2;1
06;756;02;001;14;245;106;274;101;226
02;015;06;778;16;1;7;6;2;4
06;532;06;539;12;0;0;1;0;0
02;007;06;515;4;0;0;2;0;1
06;638;06;568;2;0;0;2;0;1
06;028;06;434;19;35;0;228;49;73
02;004;06;749;16;14;4;22;16;15
06;515;02;011;22;0;0;6;1;2
06;266;06;882;8;0;0;8;0;3
02;012;06;091;11;0;1;1;0;1
02;004;02;011;16;9;8;115;11;35
06;490;06;756;4;6;0;79;17;31
02;015;02;003;0;0;0;45;1;5
02;005;06;749;20;6;8;13;2;10
06;274;06;648;6;7;0;14;3;7
06;515;06;126;21;0;0;2;2;1
06;270;06;371;18;0;0;2;2;0
02;013;06;648;23;0;0;1;0;0
06;490;06;427;5;13;0;868;140;354
02;007;06;560;4;0;0;6;2;1
06;760;06;638;23;0;0;6;1;0
02;007;02;011;8;3;12;349;70;63
02;005;06;805;6;5;0;14;2;8
06;260;02;003;19;1;1;35;7;9
06;408;02;002;13;18;3;27;20;21
02;012;06;490;11;1;3;20;8;7
06;882;02;009;20;0;0;2;0;0
06;434;02;010;3;0;0;7;0;3
06;525;02;010;4;1;0;16;3;7
02;011;02;003;7;49;240;715;85;293
02;006;02;009;10;11;10;172;46;38
02;007;06;749;8;2;1;0;1;1
06;098;02;001;7;3;1;38;13;20
02;005;06;568;0;0;0;2;2;1
06;441;06;274;21;0;0;131;35;34
06;497;02;006;5;0;1;5;0;3
06;270;06;560;15;0;0;1;0;0
06;760;02;006;14;8;1;10;2;7
02;015;02;005;1;0;0;21;4;1
06;260;06;805;18;1;0;2;3;1
06;756;06;568;1;0;0;1;0;0
06;364;06;560;2;0;0;3;0;0
02;003;06;648;12;0;5;23;12;9
06;434;02;015;8;26;66;266;64;140
06;252;02;015;14;0;0;14;5;4
02;001;06;252;11;11;30;50;10;34
06;427;02;012;8;4;4;365;134;165
06;252;06;658;10;0;0;1;1;0
02;015;06;568;10;14;3;65;12;27
06;410;06;840;18;11;0;45;8;20
06;098;06;035;8;1;0;1;2;1
06;760;06;805;17;17;0;304;66;96
06;525;02;002;5;5;1;8;3;5
02;008;02;007;13;0;13;466;95;78
06;434;02;002;4;5;2;130;16;53
06;410;06;756;10;1;0;9;1;3
02;003;06;119;18;1;1;1;0;1
06;371;02;003;5;21;34;63;11;47
06;091;06;441;20;0;1;63;16;13
02;007;02;014;8;3;176;441;71;142
06;434;06;410;17;0;0;1;0;0
06;434;06;245;19;0;0;1;0;0
06;091;02;011;18;1;0;3;2;1
06;371;02;009;5;6;1;86;9;37
06;371;06;260;9;0;0;2;0;0
02;014;06;515;22;6;0;55;16;17
02;003;02;006;18;19;784;691;102;105
06;658;06;270;7;12;0;30;14;12
06;408;02;001;18;12;3;29;11;11
02;006;06;441;14;1;3;1;1;2
02;008;02;015;9;2;10;149;42;51
06;441;02;001;18;33;15;125;14;51
06;441;06;490;16;7;0;26;3;5
06;805;06;091;9;1;0;1;0;1
06;427;06;441;18;1;0;27;3;2
06;434;06;134;19;3;0;6;0;2
06;568;06;490;7;6;0;22;5;10
06;252;06;882;5;0;0;24;0;10
06;515;06;539;4;0;0;2;0;1
06;568;06;364;12;9;0;19;8;10
06;490;06;861;11;0;0;52;19;20
06;483;06;134;16;1;0;18;0;4
02;010;06;412;20;4;0;28;10;12
06;035;06;490;0;0;0;17;6;5
06;270;02;001;12;94;48;114;40;97
06;434;06;515;10;0;0;1;0;0
06;441;06;091;17;28;0;346;97;89
06;760;02;003;17;21;20;15;3;25
02;013;06;840;17;88;35;327;95;170
06;098;06;245;20;0;0;20;8;0
06;840;06;035;8;4;1;10;4;7
06;028;06;805;19;0;0;1;0;0
06;638;06;760;16;82;0;263;103;112
02;002;06;568;11;29;6;64;37;38
02;002;06;525;18;2;0;5;3;2
06;270;06;441;22;0;0;1;0;0
06;035;06;035;22;1;0;1706;260;99
06;539;02;001;11;87;38;166;45;109
06;434;06;427;13;17;1;96;39;45
06;539;06;252;3;0;0;8;0;3
06;252;02;007;18;0;2;5;0;3
06;568;02;013;14;13;13;54;13;36
06;260;02;006;16;6;1;22;13;12
02;012;06;270;12;1;0;4;1;1
02;003;06;861;5;0;4;47;3;15
06;638;02;014;22;0;0;10;3;1
02;008;02;002;4;0;0;34;9;10
06;371;06;274;9;0;0;2;0;0
06;408;06;749;8;1;0;13;6;6
06;749;02;008;16;4;2;14;0;8
06;134;06;274;10;1;0;0;0;0
02;015;06;539;6;16;1;52;14;26
06;658;06;840;17;2;1;11;1;5
06;364;06;412;8;1;0;45;14;8
06;515;06;410;8;0;0;16;7;5
06;539;02;009;8;124;0;263;118;134
06;861;06;756;0;0;0;66;10;5
06;035;02;011;12;2;1;39;8;13
06;427;02;006;16;32;15;338;68;85
06;805;02;008;5;1;0;23;8;12
06;756;02;007;9;15;5;25;6;17
02;013;06;427;22;1;8;362;53;140
06;760;06;408;10;44;0;160;55;52
02;009;02;014;0;0;0;7;1;0
06;371;06;760;20;4;0;155;22;52
06;441;02;015;12;1;14;27;3;19
02;003;06;364;19;10;4;26;5;10
06;329;06;560;20;0;0;1;0;0
02;002;06;274;20;5;15;118;34;48
06;434;06;260;8;17;0;96;34;35
06;525;02;003;12;2;0;11;6;4
06;035;02;013;20;5;10;45;10;24
06;638;02;011;11;6;0;15;9;8
06;525;02;001;4;0;1;6;0;2
06;035;06;490;23;0;0;56;7;14
06;560;06;270;18;0;0;3;2;0
06;648;06;490;13;15;0;37;11;15
06;260;06;648;5;5;0;26;5;12
06;497;06;497;4;0;0;30;6;6
06;434;06;756;4;3;0;16;3;8
02;003;06;329;13;2;2;2;0;2
06;882;06;638;6;0;0;8;3;3
06;091;02;014;15;0;8;28;4;16
06;490;02;007;9;19;21;211;62;105
06;760;06;412;11;124;1;1264;419;273
02;007;06;760;22;1;5;12;6;4
06;658;06;749;13;0;0;1;1;0
06;371;06;756;12;22;0;917;212;184
02;005;06;427;2;0;0;3;0;1
06;539;02;010;14;18;0;28;12;11
06;539;02;003;8;377;37;562;227;333
06;410;02;013;16;3;2;11;3;7
06;574;06;539;5;0;0;1;0;0
06;028;02;012;5;41;50;82;31;73
06;515;02;007;4;1;1;4;2;2
06;638;02;013;19;1;0;25;4;4
06;560;06;410;7;6;1;946;312;269
02;004;02;001;6;120;149;2267;286;361
02;015;06;427;6;7;2;189;17;72
06;364;06;410;23;0;0;2;0;1
06;364;06;658;19;0;0;2;0;1
06;408;06;252;16;1;0;5;0;2
06;490;02;006;16;16;6;77;22;38
02;012;06;434;18;4;24;74;13;32
02;012;02;007;22;0;5;63;3;11
06;371;06;270;3;0;0;1;0;0
02;003;02;003;1;0;0;42;6;2
06;410;02;011;8;10;0;27;9;17
06;749;06;515;1;0;0;3;0;1
02;008;02;009;14;7;0;570;125;82
06;539;06;497;4;0;0;44;9;15
02;006;06;861;11;7;7;44;18;23
06;760;06;861;16;5;0;80;19;25
06;098;06;119;17;0;0;2;0;0
06;260;02;015;19;2;0;11;9;3
06;515;06;840;9;18;0;33;7;21
06;515;02;003;23;0;0;1;1;0
02;010;06;441;8;1;1;4;0;2
02;007;06;756;15;16;3;27;12;19
02;008;02;001;6;36;107;1250;126;286
06;274;06;134;13;3;0;2;1;1
02;003;02;009;1;0;0;4;2;1
06;091;06;260;19;1;0;26;6;10
06;252;06;749;17;0;0;72;9;27
02;012;06;760;9;4;1;16;2;6
06;658;06;091;13;37;3;1721;489;295
02;008;02;015;6;6;11;540;70;167
06;427;06;371;3;0;0;92;8;37
06;760;06;882;13;0;0;2;0;1
06;560;02;008;7;5;0;31;11;14
02;006;02;008;4;0;0;3;0;1
06;270;06;274;23;0;0;2;0;0
06;539;06;568;17;139;0;830;207;191
02;008;02;003;14;7;21;232;54;63
06;560;06;260;3;0;0;6;4;3
02;015;06;756;5;3;0;25;4;10
06;410;06;840;21;1;0;10;5;3
06;410;06;749;17;1;0;2;0;1
06;412;02;002;3;6;2;21;5;12
06;497;06;028;19;0;0;2;1;0
06;408;06;035;15;2;0;5;5;3
06;329;06;329;8;0;0;18;5;0
02;013;02;015;0;0;0;66;7;5
06;658;02;013;12;12;22;85;26;48
02;010;02;014;9;4;14;361;65;105
06;364;06;756;15;0;0;2;0;1
02;004;06;560;15;27;5;72;24;41
02;008;06;134;19;2;0;2;2;2
02;013;06;515;22;0;0;50;10;14
06;260;02;008;19;0;0;29;11;9
02;009;06;412;23;0;0;1;0;0
06;756;02;006;16;10;8;28;4;21
06;245;06;028;12;0;0;2;0;0
06;756;06;408;20;2;0;56;4;19
06;035;06;427;21;0;0;26;1;10
02;004;06;252;18;0;5;13;2;7
06;364;02;002;10;0;0;2;0;1
02;013;06;568;23;0;0;21;7;8
06;840;02;009;11;12;0;221;79;61
06;364;02;004;6;0;0;13;0;5
06;749;02;003;16;12;4;23;6;15
02;007;06;539;18;31;22;140;47;64
06;568;06;270;14;0;0;6;0;2
06;371;06;427;14;8;0;333;68;137
06;270;02;013;16;0;0;4;3;0
06;270;02;005;7;26;9;33;19;26
06;408;02;012;12;19;0;32;6;23
06;274;06;091;10;9;0;591;196;128
06;371;02;012;11;27;8;354;129;83
06;371;02;014;7;87;22;288;119;137
02;013;06;270;11;2;2;3;1;2
02;001;06;778;21;0;4;24;4;5
02;011;06;266;13;1;0;1;0;1
06;568;06;756;8;3;0;76;27;29
06;861;02;001;17;258;304;492;81;380
06;408;06;490;16;1;0;7;2;3
02;003;06;638;11;7;17;23;9;16
06;408;06;539;15;16;0;87;19;43
06;245;06;441;14;2;0;555;124;59
06;260;06;270;10;59;0;436;146;108
06;260;02;014;4;28;4;166;30;83
06;371;06;539;14;51;0;123;35;61
02;013;06;760;5;0;0;5;0;1
06;532;02;015;8;0;0;1;1;0
06;805;02;009;5;4;0;78;20;29
06;805;02;015;5;4;2;134;20;55
06;134;06;270;22;0;0;12;2;1
06;434;06;760;11;1;0;5;2;3
06;760;06;427;19;3;0;47;11;16
06;252;02;006;8;0;0;10;4;5
06;648;06;658;10;2;0;11;3;5
06;749;06;861;6;67;1;477;124;162
06;274;02;013;18;4;4;12;4;8
06;539;02;007;12;22;5;44;16;27
06;134;06;028;16;44;0;23;12;21
02;006;06;560;5;7;0;12;4;7
06;490;06;035;5;109;0;752;135;302
06;515;02;006;11;4;0;11;0;6
02;006;06;638;14;2;1;9;5;4
02;013;06;638;16;25;4;187;78;74
06;560;06;760;6;229;3;1607;474;590
06;260;06;756;19;0;0;4;2;2
02;005;06;410;9;7;2;12;10;7
06;035;06;658;20;6;0;938;175;114
06;252;06;861;10;5;1;99;44;33
06;840;02;010;17;17;1;303;60;71
06;539;06;434;7;6;1;10;0;5
06;245;06;091;16;1;0;8;2;4
06;091;02;008;7;4;0;10;0;4
06;778;02;002;11;3;5;3;0;5
06;126;06;805;10;0;0;10;7;4
06;028;06;756;6;7;0;20;12;10
02;004;06;515;15;10;4;29;9;14
02;006;06;648;18;3;2;8;2;3
06;260;06;560;8;2;0;4;3;2
02;001;02;002;14;20;1160;2207;418;243
06;412;06;408;5;39;0;163;45;70
06;778;02;004;7;8;0;11;5;7
06;266;06;515;20;0;0;9;0;3
02;002;06;091;21;0;6;101;24;46
06;560;06;427;0;0;0;5;0;1
06;490;06;134;21;2;0;15;2;2
02;005;06;274;0;0;0;9;4;4
02;012;06;126;23;0;0;1;0;0
06;427;06;525;19;10;0;83;24;21
06;525;06;539;14;8;0;163;31;35
06;091;06;427;8;4;0;12;4;5
02;013;06;756;21;22;2;283;37;85
06;274;02;011;10;2;1;10;2;5
06;134;02;007;4;2;0;3;0;2
02;006;06;568;6;21;1;23;1;13
06;749;02;015;16;6;0;20;4;10
02;008;06;091;15;3;0;16;7;8
06;861;06;760;8;5;0;59;16;22
02;010;06;749;11;2;1;8;0;5
06;840;06;371;23;1;0;66;17;3
06;805;02;003;5;4;6;73;15;33
02;006;06;098;14;0;0;1;0;0
06;658;06;441;10;25;0;82;31;33
02;007;06;525;6;6;0;5;4;5
06;427;06;805;21;0;0;15;0;3
06;412;02;010;5;27;0;99;22;47
06;756;02;003;5;6;6;51;10;24
06;515;06;408;15;5;0;39;9;13
06;805;06;539;4;0;0;7;0;3
06;515;06;371;12;24;0;62;11;38
02;013;02;003;0;0;0;57;5;7
06;749;06;434;16;1;0;3;0;1
06;441;06;778;9;0;0;3;0;0
06;760;06;410;3;0;0;7;2;3
06;028;06;035;9;59;0;370;123;111
02;009;06;539;8;34;0;59;21;27
02;012;06;525;9;1;0;3;4;1
06;568;02;014;17;24;3;82;16;41
02;008;06;861;13;0;0;31;5;10
02;012;06;490;8;2;1;31;10;8
02;002;06;441;19;1;7;44;8;21
02;014;06;490;10;4;6;80;23;32
06;427;02;011;21;0;0;68;11;21
06;270;06;749;16;0;0;2;0;1
06;441;06;098;2;0;0;2;1;0
02;008;06;412;22;0;0;3;1;0
02;003;02;015;1;0;0;16;3;0
02;015;06;568;7;18;2;68;5;28
06;638;06;749;21;0;0;8;1;3
06;840;06;266;16;1;0;2;0;1
06;756;06;427;6;1;0;73;12;29
06;410;02;006;17;11;1;8;4;5
06;861;06;638;19;9;1;132;34;33
02;015;02;005;4;0;0;18;1;1
06;274;02;002;21;0;0;12;2;5
06;134;06;245;11;1;0;1;0;1
06;756;06;412;21;0;0;143;29;47
06;260;06;760;4;0;0;10;1;5
06;756;02;009;5;1;0;31;3;13
02;013;02;009;0;0;0;20;0;5
06;497;06;539;16;0;0;44;16;20
02;001;02;010;16;40;204;499;69;212
02;015;06;515;6;8;0;20;0;12
06;490;06;861;14;2;1;27;8;10
02;009;02;008;15;6;1;700;151;99
06;658;02;005;3;0;0;13;4;6
06;408;02;005;13;10;8;6;3;11
02;002;06;412;5;2;1;4;6;2
02;006;06;371;10;2;0;25;7;12
06;490;06;408;22;0;0;2;0;1
06;260;02;001;11;166;101;242;89;190
02;006;06;408;12;11;0;18;3;12
02;012;06;371;16;102;5;580;221;140
02;013;02;010;6;4;2;53;10;14
02;003;02;007;5;4;14;51;2;12
06;515;06;412;16;22;0;1109;330;280
06;412;06;434;12;1;0;3;2;1
06;028;06;568;9;4;0;19;8;7
06;134;06;434;11;16;0;9;0;8
06;371;06;441;13;1;1;3;0;2
02;013;02;002;4;0;0;12;5;2
06;412;06;539;15;0;0;11;2;3
06;252;06;490;10;0;0;4;1;1
02;004;06;434;7;16;4;557;93;122
02;009;06;091;16;10;0;25;13;12
06;539;06;408;15;14;0;39;7;21
02;010;06;532;6;1;0;1;0;1
06;638;06;658;12;0;1;1;0;1
02;003;06;028;6;16;6;54;9;27
02;007;02;013;16;5;42;206;48;44
06;658;06;119;18;0;0;2;0;0
06;560;06;364;1;0;0;6;1;1
06;274;02;007;12;1;4;9;1;7
02;001;06;252;14;17;27;74;30;51
02;003;06;749;20;14;13;24;6;20
06;515;02;015;23;0;0;1;0;0
02;011;06;035;11;1;1;17;2;5
06;840;06;126;6;0;0;3;0;1
06;035;02;002;0;0;0;1;0;0
06;525;06;568;14;5;0;15;3;6
06;434;02;015;11;14;21;125;31;67
02;010;06;568;17;137;2;249;64;122
02;013;06;882;17;0;0;19;5;3
06;778;06;490;11;13;0;36;15;16
06;245;06;274;7;0;0;6;0;3
02;007;06;364;5;1;0;1;0;1
02;013;06;434;14;21;26;149;57;67
02;014;06;840;14;66;11;130;34;70
06;427;02;004;5;178;11;1576;301;630
06;252;02;013;7;5;3;290;129;105
06;760;02;013;10;32;8;86;53;50
02;001;06;882;19;0;7;8;1;5
06;539;06;515;16;2;0;62;17;9
06;434;06;441;20;0;0;3;0;0
06;568;06;408;9;16;0;381;127;80
02;010;06;260;5;0;0;6;2;3
06;410;06;035;10;2;0;3;0;2
02;002;06;410;20;15;3;36;1;19
06;568;06;035;11;8;0;8;0;7
06;560;02;003;7;53;28;678;263;129
02;002;06;568;14;64;16;114;62;77
02;012;06;274;18;5;8;13;3;9
02;005;06;760;20;14;26;16;7;16
06;252;06;126;16;0;0;194;53;40
02;011;06;515;19;6;0;24;16;11
06;441;06;427;16;5;0;60;20;17
06;270;02;006;17;3;0;8;6;4
02;011;06;560;19;27;0;85;58;43
06;560;02;007;11;7;1;34;12;9
02;001;06;749;6;72;12;29;13;28
06;364;02;015;13;0;0;2;0;1
06;364;06;515;16;0;0;19;5;8
02;012;02;001;10;60;722;527;110;336
02;001;06;028;15;310;517;961;230;491
06;412;02;001;5;301;75;458;150;311
02;013;06;568;0;0;0;12;0;6
06;560;02;009;7;18;0;382;149;123
06;638;06;539;13;0;0;17;0;6
06;412;02;007;3;0;0;7;0;3
02;005;02;014;0;0;0;22;3;0
06;412;06;371;11;15;0;82;23;27
06;408;06;568;2;0;0;1;0;0
06;364;06;560;16;1;0;562;162;157
06;098;06;274;19;0;0;1;0;0
06;497;02;012;17;0;0;4;1;1
02;010;06;539;16;216;0;310;131;210
06;441;06;861;21;0;0;1;0;0
06;515;02;009;23;0;0;2;2;1
06;861;02;015;11;19;15;205;52;62
02;008;06;568;22;0;0;20;4;6
06;412;06;532;5;0;0;2;2;1
02;005;06;364;3;0;0;2;0;1
06;861;06;532;7;0;0;1;1;0
02;006;06;091;6;0;1;2;0;1
06;861;06;441;16;4;4;13;8;10
06;760;06;840;4;20;1;225;28;84
02;002;02;012;1;0;0;9;0;1
06;091;06;756;6;5;0;14;3;6
02;004;06;028;5;8;0;65;13;23
06;412;06;266;4;4;0;15;5;8
06;434;02;001;17;88;76;676;91;206
06;840;02;004;11;8;4;47;4;21
02;014;06;134;18;2;3;2;1;2
06;126;06;371;5;0;0;8;0;3
06;252;06;371;10;0;0;12;4;4
06;840;06;371;0;0;0;21;6;2
06;658;06;648;17;2;0;47;16;17
06;638;02;012;9;7;0;52;20;20
06;252;02;011;13;0;0;7;2;3
02;011;06;539;10;12;0;37;21;17
06;515;06;126;18;0;0;5;0;2
02;001;06;274;13;68;71;433;116;165
06;126;02;004;16;0;0;2;0;1
06;028;06;539;8;1;0;3;0;2
06;270;06;648;6;7;0;61;15;17
06;568;02;012;7;21;1;80;32;39
06;840;06;840;10;169;3;3618;1623;440
02;012;06;861;17;12;5;891;195;137
02;005;02;008;15;2;12;195;41;41
02;006;06;441;11;1;2;4;1;2
06;756;02;011;7;9;1;93;22;37
06;270;06;756;6;0;0;2;0;1
06;245;06;245;15;1;0;426;90;17
02;004;06;840;23;0;0;6;1;1
06;134;06;539;13;0;0;3;3;1
06;427;02;013;15;16;17;220;66;102
02;010;06;427;2;0;0;11;0;0
02;011;02;004;16;8;4;182;45;63
06;568;06;441;15;2;0;2;1;0
06;408;06;805;14;3;0;7;0;5
02;012;06;840;12;14;4;104;52;40
06;539;02;004;8;35;4;91;36;48
06;568;06;412;10;7;0;44;18;18
06;658;02;006;13;1;6;26;8;12
02;009;02;015;15;2;5;179;26;36
06;434;06;091;15;6;0;92;28;39
06;028;06;658;8;23;1;981;293;238
06;560;06;427;23;0;0;11;0;4
02;005;06;274;23;0;0;7;2;1
06;560;06;760;20;3;0;315;70;66
06;091;06;568;22;0;0;4;1;1
06;638;06;412;3;1;0;18;2;2
02;002;06;638;6;2;4;8;2;6
06;028;06;134;3;0;0;2;0;0
06;252;06;882;22;0;0;2;0;0
06;126;06;126;12;0;0;604;86;38
02;008;06;371;12;0;0;36;8;14
06;490;06;412;0;0;0;1;1;0
06;560;02;012;12;2;0;37;17;15
06;515;06;861;12;73;0;237;62;117
06;371;02;008;22;0;0;12;1;4
06;658;06;861;10;4;1;10;2;5
06;525;06;371;10;3;0;6;3;3
02;012;02;011;20;1;12;228;46;34
06;515;06;805;2;0;0;2;0;0
06;260;06;648;19;4;0;17;6;9
06;028;02;011;7;7;1;20;9;11
02;003;06;134;7;1;0;1;0;1
06;560;06;266;17;0;0;3;0;1
02;013;02;007;4;0;0;3;0;0
06;490;06;840;16;2;0;28;5;8
06;441;06;245;2;0;0;9;5;0
02;006;06;035;20;3;22;87;14;40
06;408;02;015;23;0;0;1;0;0
02;009;02;003;15;86;46;226;64;88
02;012;06;134;16;0;1;0;0;0
02;013;02;008;14;3;5;165;33;49
06;434;06;270;9;11;0;29;15;15
06;882;06;371;10;0;0;1;0;0
02;002;02;001;4;4;0;36;6;4
06;638;02;007;13;5;2;7;2;6
06;252;06;427;8;0;0;3;0;1
06;497;06;260;12;0;0;2;0;1
06;410;02;010;12;13;0;23;8;12
02;003;06;861;22;2;22;68;13;20
02;006;06;412;20;7;1;29;9;12
06;091;06;490;12;13;1;38;14;18
02;009;02;001;7;75;440;1469;156;576
02;001;06;134;0;0;0;6;0;1
06;749;06;638;16;5;0;86;20;31
02;015;06;539;20;20;12;98;29;45
06;840;02;006;22;0;0;9;0;2
06;408;06;427;1;0;0;2;0;1
06;749;02;012;5;6;0;68;12;31
06;638;06;525;23;0;0;2;0;1
02;005;06;091;10;1;6;6;0;5
